EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5632913,MONTGOMERY (ZONE), ,03/08/1998,1700,Flood, , ,0,0,35000,0,AL,CST, ,2074066,Z,44,BMX,0,0, , , , , , , , , ,03/13/1998,1500, , , , ,"Flooding around Montgomery occurred as the Alabama River crested at 42.3 feet, with considerable overflow of lowlands in the area.  Some roads in the area became flooded as well as the golf course at Maxwell AFB.  Compounding the problems in Montgomery, Catoma Creek crested some four feet above flood stage and some minor residential flooding likely occurred in the area.","",11
5632912,ELMORE (ZONE), ,03/08/1998,2100,Flood, , ,0,0,5000,0,AL,CST, ,2074065,Z,43,BMX,0,0, , , , , , , , , ,03/11/1998,800, , , , ,"Flooding along the lower Tallapoosa produced extensive flooding of lowlands around the Tallapoosa Water Plant, flooding some farm equipment in the area and forcing the evacuation of cattle to higher ground.  Some roads in the area, such as Wetumpka Highway, also experienced flooding.","",12
5639832,LOWER MOBILE (ZONE), ,03/17/1998,1000,Flood, , ,0,0,25000,0,AL,CST, ,2074460,Z,63,MOB,0,0, , , , , , , , , ,03/17/1998,1700, , , , ,"","Coastal Flooding...Southeast winds increased behind an area of eastward moving thunderstorms  to  20 to 30 knots, with gusts to near 45 knots, for several hours.  The winds were likely the result of a Bubble High developing behind the eastward moving thunderstorms.  Beach erosion again occurred from Orange Beach to Dauphin Island.  Eastbound lanes across the causeway had to be closed because of high water and debris.  The tides around Orange Beach were 4 to 6 feet above normal during this time.  The high winds also extended inland for five to ten miles and lasted for three to four hours.",13
5639833,LOWER BALDWIN (ZONE), ,03/17/1998,1000,Flood, , ,0,0,5000,0,AL,CST, ,2074460,Z,64,MOB,0,0, , , , , , , , , ,03/17/1998,1700, , , , ,"","Coastal Flooding...Southeast winds increased behind an area of eastward moving thunderstorms  to  20 to 30 knots, with gusts to near 45 knots, for several hours.  The winds were likely the result of a Bubble High developing behind the eastward moving thunderstorms.  Beach erosion again occurred from Orange Beach to Dauphin Island.  Eastbound lanes across the causeway had to be closed because of high water and debris.  The tides around Orange Beach were 4 to 6 feet above normal during this time.  The high winds also extended inland for five to ten miles and lasted for three to four hours.",14
5672913,LOWER MOBILE (ZONE), ,10/28/1998,10,Flood, , ,0,0,5000,0,AL,CST, ,2150336,Z,63,MOB,0,0,LAW ENFORCEMENT, , , , , , , , ,10/28/1998,1130, , , , ,"Coastal Flooding...High swells from Hurricane Mitch developed into large waves  which breached the west end of Dauphin Island. Protective sand dune structures were severely eroded in late September in this area during Hurricane Georges. Overwash developed over roads and under raised structures.  Among some of the roads which became impassable during the early morning hours were St. Stephens  and St. Andrews.","",15
5251695,LOWER BALDWIN (ZONE), ,06/11/2001,1015,Flood, , ,0,0,3000,0,AL,CST, ,1116447,Z,64,MOB,0,0,EMERGENCY MANAGER, , , , , , , , ,06/11/2001,1400, , , , ,"","A strong ridge of high pressure off the east coast combined with the remains of Allison caused a tight pressure gradient  along the coastal areas of Alabama.  Strong southerly winds caused minor coastal flooding over the west end of Dauphin Island and forced the closure of  Shell Belt Road in Bayou La Batre.  The Causeway across Mobile Bay also had water across the eastbound lanes.  Alabama Highway 182 between Gulf Shores and Orange Beach had water in the eastbound lanes of the highway.",16
5251696,LOWER MOBILE (ZONE), ,06/11/2001,1015,Flood, , ,0,0,0,0,AL,CST, ,1116447,Z,63,MOB,0,0,EMERGENCY MANAGER, , , , , , , , ,06/11/2001,1400, , , , ,"","A strong ridge of high pressure off the east coast combined with the remains of Allison caused a tight pressure gradient  along the coastal areas of Alabama.  Strong southerly winds caused minor coastal flooding over the west end of Dauphin Island and forced the closure of  Shell Belt Road in Bayou La Batre.  The Causeway across Mobile Bay also had water across the eastbound lanes.  Alabama Highway 182 between Gulf Shores and Orange Beach had water in the eastbound lanes of the highway.",17
5353794,SUMTER (ZONE), ,04/07/2003,0,Flood, , ,0,0,85000,250000,AL,CST, ,1150726,Z,30,BMX,0,0,EMERGENCY MANAGER, , , , , , , , ,04/07/2003,2359, , , , ,"Widespread rainfall of 4 to 6 inches occurred from the evening of the 6th through the morning hours of the 7th,  with locally greater totals reported, especially in parts of the Sucarnoochee basin.  The Sucarnoochee River at Livingston rose some 22 feet in 12 hours and eventually crested at 28.79 feet.  This produced widespread lowland flooding along the river,  with flooding of some residential areas in Southeast Livingston and in the Bellamy area.  Twenty five residences were forced to evacuate from the flood waters in Livingston,  and 26 residences were evacuated in the Bellamy area.  Additionally numerous other homes in these areas were cutoff by flood waters.  The combination of flash flooding and river flooding in Sumter county also damaged numerous county and secondary roads.","",18
5353795,SUMTER (ZONE), ,04/24/2003,0,Flood, , ,0,0,60000,25000,AL,CST, ,1150727,Z,30,BMX,0,0,EMERGENCY MANAGER, , , , , , , , ,04/25/2003,2359, , , , ,"The second event of the month followed widespread rainfall of 3 to 5 inches from the 24th into the 25th and again mainly impacted the Sucarnoochee and Tombigbee basins, but Catoma Creek near Montgomery and the upper Cahaba River at Centreville also went into flood.  However, with the exception of  the Sucarnoochee where the crest once again approached 28 feet at Livingston, flooding was generally of a minor nature with lowlands along the rivers and streams mainly impacted.  In the Livingston and Bellamy areas along the Sucarnoochee, similar to earlier in the month, some residential flooding occurred once again.  Livingston reported 20.39 inches of rain for the month ending on the 24th of April.","",19
5360775,CHEROKEE (ZONE), ,05/06/2003,1030,Flood, , ,0,0,0,0,AL,CST, ,1153525,Z,20,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/15/2003,800, , , , ,"The flood gauge at Weiss Lake reported stages above the flood stage of 564 feet during this time period.  The crest of 567.53 feet occured at 3 am CDT on May 10.","",20
5360765,JEFFERSON (ZONE), ,05/06/2003,1400,Flood, , ,0,0,0,0,AL,CST, ,1153516,Z,24,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/07/2003,300, , , , ,"","The Locust Fork of the Black Warrior River at Sayre was above flood stage during these time periods.  A crest of 25.48 feet was observed on May 7 around 9 pm with a second crest of 36.74 feet on May 8 around 4 pm.",21
5360838,ST. CLAIR (ZONE), ,05/06/2003,1600,Flood, , ,0,0,0,0,AL,CST, ,1153529,Z,26,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/12/2003,1400, , , , ,"The Coosa River at Lake Logan Martin was above the flood stage of 465 feet during this period. A crest of 472.12 feet occurred at 9 am, May 9.","",22
5360766,JEFFERSON (ZONE), ,05/07/2003,1500,Flood, , ,0,0,0,0,AL,CST, ,1153516,Z,24,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/09/2003,1730, , , , ,"","The Locust Fork of the Black Warrior River at Sayre was above flood stage during these time periods.  A crest of 25.48 feet was observed on May 7 around 9 pm with a second crest of 36.74 feet on May 8 around 4 pm.",23
5360764,JEFFERSON (ZONE), ,05/07/2003,1600,Flood, , ,0,0,0,0,AL,CST, ,1153515,Z,24,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/08/2003,430, , , , ,"Village Creek at Avenue W in Ensley was above flood stage of 10 feet during this time period.  The highest crest observed was 13.68 feet around 1 am on May 8.","",24
5360845,MACON (ZONE), ,05/07/2003,2000,Flood, , ,0,0,0,0,AL,CST, ,1153535,Z,45,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/10/2003,1515, , , , ,"The Tallapoosa River at Milstead was above flood stage of 40 feet during this period. A crest of 46.27 feet occurred at 5 pm CDT, May 9.","",25
5360703,JEFFERSON (ZONE), ,05/07/2003,2100,Flood, , ,0,0,0,0,AL,CST, ,1153511,Z,24,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/09/2003,430, , , , ,"The Cahaba River at Cahaba Heights was above flood stage of 10 feet during this time period.  The river crested at 27.91 feet on May 8 around 1 pm CDT.","",26
5361489,CHAMBERS (ZONE), ,05/07/2003,2300,Flood, , ,0,0,2500000,150000,AL,CST, ,1153691,Z,38,BMX,0,0,EMERGENCY MANAGER, , , , , , , , ,05/10/2003,2100, , , , ,"Heavy rains forced the Chattahoochee River to flood eastern sections of Chambers County including some sections of Lanett.  Chamber County Emergency Management Agency reported that 900 industry, businesses, and homes were affected.  Two houses were destroyed and 32 suffered major damage.  Two mobile homes were destroyed.  Thirty-one businesses suffered major damage while eight sustained minor damage.  Nearly $900,000 damage was done to government infrastructure.

The Chattahoochee River crested at 23.2 feet at 11 am CDT on May 9 at the West Point, GA, river gauge.  Flood stage is 19 feet.","",27
5360840,TALLADEGA (ZONE), ,05/07/2003,2300,Flood, , ,0,0,0,0,AL,CST, ,1153531,Z,27,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/12/2003,1215, , , , ,"The Coosa River at Childersberg was above the flood stage of 402 feet during this period. A crest of 407.44 feet occurred at 5 am, May 9.","",28
5360767,TUSCALOOSA (ZONE), ,05/08/2003,530,Flood, , ,0,0,0,0,AL,CST, ,1153517,Z,23,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/09/2003,830, , , , ,"The Black Warrior River at the Oliver Lock and Dam was above flood stage of 129 feet during this time period.  The highest crest reported was 131.95 feet on May 9 at 1 am CDT.","",29
5360769,HALE (ZONE), ,05/08/2003,800,Flood, , ,0,0,0,0,AL,CST, ,1153519,Z,32,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/13/2003,200, , , , ,"The Black Warrior River at the Selden Lock and Dam was above flood stage of 90 feet during this time period.  The highest crest reported was 96.67 feet on May 11 at 6 pm CDT.","",30
5361490,LEE (ZONE), ,05/08/2003,900,Flood, , ,0,0,1750000,100000,AL,CST, ,1153691,Z,47,BMX,0,0,EMERGENCY MANAGER, , , , , , , , ,05/10/2003,2300, , , , ,"Heavy rains forced the Chattahoochee River to flood eastern sections of Lee County including some back water sections along the river.  Lee County Emergency Management Agency reported that the flooded area including the Tranquil Pines area in the southwest part of the county about 10 miles north of Smith's Station along the Chattahoochee River.  Twenty homes sustained major damage and 25 homes were reported with minor damage.  An additional 15 homes were affected by flood waters.","",31
5361491,RUSSELL (ZONE), ,05/08/2003,1100,Flood, , ,0,0,200000,25000,AL,CST, ,1153691,Z,48,BMX,0,0,EMERGENCY MANAGER, , , , , , , , ,05/10/2003,2300, , , , ,"Heavy rains forced the Chattahoochee River to flood eastern sections of Russell County.  No homes were flooded according to Russell County EMA.  The river gauge at Columbus, GA, showed the river in flood from the 8th through the 10th with a crest of 40.0 feet at noon CDT on May 9;  flood stage is 34 feet.

Flood damage was confined primarily to areas of Phenix City.  Russell County EMA reported that the Riverwalk was underwater with damage to landscaping and electrical equipment.  The amphitheater was also flooded but damage was minimal.  The pumping station next to mead Coated Board (Broad Street and Dillingham Street) suffered heavy flooding with several pumps underwater.  Repairs to the pumps is likely to reach $40K.  Some erosion also occurred at 1st Avenue and 19th Street and near the water intake station on Airport Road.","",32
5360836,ETOWAH (ZONE), ,05/08/2003,1800,Flood, , ,0,0,0,0,AL,CST, ,1153527,Z,18,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/09/2003,715, , , , ,"The Coosa River at Gadsden was above the flood stage of 511 feet during this period. A crest of 511.38 feet occurred at 10 am, May 8.","",33
5360842,RANDOLPH (ZONE), ,05/08/2003,2030,Flood, , ,0,0,300000,0,AL,CST, ,1153533,Z,29,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/10/2003,1700, , , , ,"The Tallapoosa River at Wadley was above the flood stage of 13 feet during this period. A crest of approximately 38 feet occurred in the afternoon of May 8.  The crest height and time were estimated because the river gauge on SR 22 bridge over the river was under water.  The city of Wadley was cut off on the 8th and 9th due to flooding of SR 22 both west and east of the town.

The historic flooding came after an estimated 10 inches of rain fell across a large portion of the Tallapoosa River basin.  The R. L. Harris Dam opened five of six gates to release water from behind the dam.  A number of buildings were flooded in and around Wadley including a small market on the west side of Wadley on SR 22 which had 3 feet of water inside.  Farm equipment was caught in areas near the river and also flooded.","",34
5360843,CHAMBERS (ZONE), ,05/08/2003,2030,Flood, , ,0,0,25000,0,AL,CST, ,1153533,Z,38,BMX,0,0,NWS STORM SURVEY, , , , , , , , ,05/10/2003,1700, , , , ,"High water on the Tallapoosa River caused High Pine Creek to back up in to the Abanda area flooding all three buildings of the Abanda United Methodist Church on SR 77.","",35
5360771,MONTGOMERY (ZONE), ,05/09/2003,730,Flood, , ,0,0,0,0,AL,CST, ,1153521,Z,44,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/13/2003,1500, , , , ,"The Alabama River at Montgomery was above flood stage of 35 feet during this time period.  The highest crest reported was 41.01 feet on May 12 at 7 pm CDT.","",36
5360846,MONTGOMERY (ZONE), ,05/09/2003,830,Flood, , ,0,0,0,0,AL,CST, ,1153536,Z,44,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/12/2003,1545, , , , ,"The Tallapoosa River at the Tallapoosa Water Plant was above the flood stage of 25 feet during this period. A crest of 33.66 feet occurred at 8 pm CDT, May 11.","",37
5360700,MARENGO (ZONE), ,05/10/2003,1000,Flood, , ,0,0,0,0,AL,CST, ,1153508,Z,39,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/13/2003,2030, , , , ,"The Tombigbee River at Demopolis Lock and Dam was in flood during this period.  Flood stage is 68 feet, and the river reached a maximum crest of 70.12 feet at 5:00 pm CDT on May 11.","",38
5360839,ST. CLAIR (ZONE), ,05/18/2003,500,Flood, , ,0,0,0,0,AL,CST, ,1153530,Z,26,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/27/2003,400, , , , ,"The Coosa River at Lake Logan Martin was above the flood stage of 465 feet during this period. A crest of 470.19 feet occurred at 7 pm, May 21.","",39
5360704,JEFFERSON (ZONE), ,05/18/2003,545,Flood, , ,0,0,0,0,AL,CST, ,1153512,Z,24,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/19/2003,545, , , , ,"The Cahaba River at Cahaba Heights was above flood stage of 10 feet during this time period.  The river crested at 19.29 feet on May 18 around 7 pm CDT.","",40
5360699,PICKENS (ZONE), ,05/18/2003,600,Flood, , ,0,0,0,0,AL,CST, ,1153507,Z,22,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/19/2003,1200, , , , ,"The Tombigbee River at the Bevill Lock and Dam was in flood during this time reaching a maximum crest of 123.31 around 12:30 am CDT on May 19.  Flood stage is 122 feet.","",41
5360844,RANDOLPH (ZONE), ,05/18/2003,1345,Flood, , ,0,0,0,0,AL,CST, ,1153534,Z,29,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/19/2003,1400, , , , ,"The Tallapoosa River at Wadley was above the flood stage of 13 feet during this period. A crest of 18.78 feet occurred on May 18 at 9 pm CDT.","",42
5360705,BIBB (ZONE), ,05/18/2003,1430,Flood, , ,0,0,0,0,AL,CST, ,1153513,Z,34,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/20/2003,230, , , , ,"The Cahaba River at Centreville was above flood stage of 23 feet during this time period.  The river crested at 25.47 feet on May 19 around 1 am CDT.","",43
5360770,HALE (ZONE), ,05/18/2003,1500,Flood, , ,0,0,0,0,AL,CST, ,1153520,Z,32,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/26/2003,730, , , , ,"The Black Warrior River at the Selden Lock and Dam was above flood stage of 90 feet during this time period.  The highest crest reported was 97.25 feet on May 21 at 5 pm CDT.","",44
5360837,ETOWAH (ZONE), ,05/18/2003,1500,Flood, , ,0,0,0,0,AL,CST, ,1153528,Z,18,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/20/2003,1645, , , , ,"The Coosa River at Gadsden was above the flood stage of 511 feet during this period. A crest of 511.33 feet occurred at 3:30 pm CDT, May 19.","",45
5360768,TUSCALOOSA (ZONE), ,05/18/2003,2300,Flood, , ,0,0,0,0,AL,CST, ,1153518,Z,23,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/19/2003,400, , , , ,"The Black Warrior River at the Oliver Lock and Dam was above flood stage of 129 feet during this time period.  The highest crest reported was 129.16 feet on May 19 at 3 am CDT.","",46
5360776,CHEROKEE (ZONE), ,05/19/2003,100,Flood, , ,0,0,0,0,AL,CST, ,1153526,Z,20,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/26/2003,500, , , , ,"The readings at Weiss Lake were above the flood stage of 564 feet during the time period with a crest of 566.57 feet on May 22 at 11 am CDT.","",47
5360701,PICKENS (ZONE), ,05/20/2003,800,Flood, , ,0,0,0,0,AL,CST, ,1153509,Z,22,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/22/2003,800, , , , ,"The Tombigbee River at the Bevill Lock and Dam was above flood stage of 122 feet during this period of time.  The maximum crest was 124.36 feet at noon CDT on May 21.","",48
5360702,MARENGO (ZONE), ,05/20/2003,1800,Flood, , ,0,0,0,0,AL,CST, ,1153510,Z,39,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/26/2003,130, , , , ,"The Tombigbee River at Demopolis Lock and Dam was above flood stage of 68 feet during this time period.  The maximum crest reported was 73.73 feet at 5 am on May 23.","",49
5360841,TALLADEGA (ZONE), ,05/21/2003,200,Flood, , ,0,0,0,0,AL,CST, ,1153532,Z,27,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/24/2003,500, , , , ,"The Coosa River at Childersburg was above the flood stage of 402 feet during this period. A crest of 403.20 feet occurred at 10 am, May 22.","",50
5360706,SUMTER (ZONE), ,05/21/2003,1500,Flood, , ,0,0,0,0,AL,CST, ,1153514,Z,30,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/22/2003,1815, , , , ,"The Sucarnoochee River at Livingston was above flood stage of 18 feet during this time period.  The river crested at 18.35 feet on May 21 around 5 pm CDT.","",51
5360772,MONTGOMERY (ZONE), ,05/22/2003,300,Flood, , ,0,0,0,0,AL,CST, ,1153522,Z,44,BMX,0,0,OFFICIAL NWS OBS., , , , , , , , ,05/24/2003,1200, , , , ,"The Alabama River at Montgomery was above flood stage of 35 feet during this time period.  The highest crest reported was 36.24 feet on May 23 at 10 am CDT.","",52
5337037,HOUSTON (ZONE), ,09/05/2003,2050,Flood, , ,0,0,0,0,AL,EST, ,1162740,Z,69,TAE,0,0,EMERGENCY MANAGER, , , , , , , , ,09/05/2003,2230, , , , ,"Three to five inches of rain flooded several roads in Cowarts, Hodgesville and Dothan.  Reported by the Houston County EMA.","",53
5337036,HENRY (ZONE), ,09/05/2003,2055,Flood, , ,0,0,0,0,AL,EST, ,1162739,Z,67,TAE,0,0,EMERGENCY MANAGER, , , , , , , , ,09/05/2003,2200, , , , ,"Up to three inches of rain flooded some county roads in the southern portion of the county.  Reported by the Henry County EMA.","",54
