EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
93322,CHOCTAW CO.,GILBERTOWN,04/11/2008,1800,Flash Flood, , ,0,0,0,0,AL,CST-6, ,16218,C,23,MOB,0,0,Emergency Manager,Heavy Rain, , ,6,W,1,S,ISNEY,04/11/2008,2100,31.87,-88.4223,31.7076,-88.45,"","Heavy rains on April 11 caused temporary street flooding.  Rainfall totals of three to four inches caused several streets across rural parts of southwest Alabama to temporary flood.  The streets had to be closed for several hours due to the high water.",11
93324,CLARKE CO.,COFFEEVILLE,04/11/2008,1800,Flash Flood, , ,0,0,0,0,AL,CST-6, ,16218,C,25,MOB,0,0,Emergency Manager,Heavy Rain, , ,0,S,0,E,COFFEEVILLE,04/11/2008,2100,31.75,-88.1,31.75,-88.0319,"","Heavy rains on April 11 caused temporary street flooding.  Rainfall totals of three to four inches caused several streets across rural parts of southwest Alabama to temporary flood.  The streets had to be closed for several hours due to the high water.",12
93326,WASHINGTON CO.,MILLRY,04/11/2008,1800,Flash Flood, , ,0,0,0,0,AL,CST-6, ,16218,C,129,MOB,0,0,Emergency Manager,Heavy Rain, , ,4,NW,0,WSW,MILLRY,04/11/2008,2100,31.6709,-88.3681,31.6079,-88.3828,"","Heavy rains on April 11 caused temporary street flooding.  Rainfall totals of three to four inches caused several streets across rural parts of southwest Alabama to temporary flood.  The streets had to be closed for several hours due to the high water.",13
93333,WASHINGTON CO.,COPELAND CO,04/18/2008,2100,Flash Flood, , ,0,0,0,0,AL,CST-6, ,16221,C,129,MOB,0,0,Emergency Manager,Heavy Rain, , ,0,SW,2,SW,YELLOW PINE,04/18/2008,2230,31.57,-88.43,31.3795,-88.454,"","Heavy rains on April 18 caused temporary street flooding across the central part of Washington county.  Several side roads had to be closed for more than an hour due to flooding.  Four to five inches of rain fell across the area in a three hour period.",14
104654,MOBILE CO.,MOFFET,05/03/2008,900,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18008,C,97,MOB,0,0,Emergency Manager,Heavy Rain, , ,2.53,NW,1.33,ENE,CHUNCHULA,05/03/2008,1000,30.8763,-88.4097,30.9305,-88.1625,"","Heavy rains fell across the central part of Mobile county causing temporary flooding of streets and secondary roads.  Some of the roads had to be closed for about an hour due to the high water.  Rainfall totals of three to four inches fell across the central part of the county.",15
104673,BALDWIN CO.,MONTROSE,05/16/2008,830,Flash Flood, , ,0,0,10000,0,AL,CST-6, ,18010,C,3,MOB,0,0,Emergency Manager,Heavy Rain, , ,1.47,SSE,2.36,NNE,SEMINOLE,05/16/2008,1000,30.5493,-87.8947,30.5528,-87.4704,"","Heavy rains fell across the south parts of Mobile and Baldwin counties and caused temporary flooding of streets and secondary roads.  Some of the roads had to be closed for more than an hour due to the heavy rains.  The roads that were flooded were generally south of I-10.  The heavy rains caused soil to be washed away at a construction site in Fairhope.  Rainfall totals of three to four inches fell across the area.",16
104672,MOBILE CO.,GRAND BAY,05/16/2008,830,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18010,C,97,MOB,0,0,Emergency Manager,Heavy Rain, , ,2.03,WSW,4.55,E,SOUTH ORCHARD,05/16/2008,1000,30.4605,-88.3823,30.4729,-88.1234,"","Heavy rains fell across the south parts of Mobile and Baldwin counties and caused temporary flooding of streets and secondary roads.  Some of the roads had to be closed for more than an hour due to the heavy rains.  The roads that were flooded were generally south of I-10.  The heavy rains caused soil to be washed away at a construction site in Fairhope.  Rainfall totals of three to four inches fell across the area.",17
106414,LAUDERDALE CO.,ZIP CITY,05/27/2008,730,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18153,C,77,HUN,0,0,Emergency Manager,Heavy Rain, , ,2.23,N,0.59,N,ZIP CITY,05/27/2008,1630,34.9823,-87.6709,34.9754,-87.6686,"Heavy rainfall and resulting flash flooding caused county road 298 to be closed.","On the morning of June 27th, strong to severe thunderstorms formed along multiple pre-frontal boundaries ahead of a slow moving cold front over northern Tennessee. As these rounds of thunderstorm activity moved southeast, several rounds of heavy rainfall occurred west of interstate 65. Several flash flooding ocurrences and heavy rainfall totals were a result across northwestern Alabama before the cold front pushed south of the area on the morning of the 28th. Scattered damaging winds also occured with these severe storms.",18
106118,LAWRENCE CO.,MT MORIAH,05/27/2008,730,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18153,C,79,HUN,0,0,Emergency Manager,Heavy Rain, , ,0.61,NW,0.81,NNW,MT MORIAH,05/27/2008,1330,34.5569,-87.2266,34.5596,-87.2236,"Slow moving thunderstorms across the area produced flash flooding with two feet of water reported over the road.","On the morning of June 27th, strong to severe thunderstorms formed along multiple pre-frontal boundaries ahead of a slow moving cold front over northern Tennessee. As these rounds of thunderstorm activity moved southeast, several rounds of heavy rainfall occurred west of interstate 65. Several flash flooding ocurrences and heavy rainfall totals were a result across northwestern Alabama before the cold front pushed south of the area on the morning of the 28th. Scattered damaging winds also occured with these severe storms.",19
106147,LAUDERDALE CO.,ROGERSVILLE,05/27/2008,732,Flash Flood, , ,0,0,5000,0,AL,CST-6, ,18153,C,77,HUN,0,0,Emergency Manager,Heavy Rain, , ,1.96,W,1.04,W,ROGERSVILLE,05/27/2008,1330,34.834,-87.3142,34.8278,-87.3047,"Torrential  rainfall inundated the area of downtown Rogersville along and near Lee Street.  Here, several inches of water was reported over roadways and water rose over sidewalks and entered downtown businessess as well. Particularly hard hit was Barabara's Wedding Shop at the corner of Lee street and Wheeler street.","On the morning of June 27th, strong to severe thunderstorms formed along multiple pre-frontal boundaries ahead of a slow moving cold front over northern Tennessee. As these rounds of thunderstorm activity moved southeast, several rounds of heavy rainfall occurred west of interstate 65. Several flash flooding ocurrences and heavy rainfall totals were a result across northwestern Alabama before the cold front pushed south of the area on the morning of the 28th. Scattered damaging winds also occured with these severe storms.",20
112231,LAUDERDALE CO.,OLIVER,05/27/2008,732,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18153,C,77,HUN,0,0,Newspaper,Heavy Rain, , ,0.65,N,0.67,NW,OLIVER,05/27/2008,1332,34.8294,-87.2509,34.8205,-87.2505,"Heavy rainfall and flash flooding caused the county road department to close county road 562.","On the morning of June 27th, strong to severe thunderstorms formed along multiple pre-frontal boundaries ahead of a slow moving cold front over northern Tennessee. As these rounds of thunderstorm activity moved southeast, several rounds of heavy rainfall occurred west of interstate 65. Several flash flooding ocurrences and heavy rainfall totals were a result across northwestern Alabama before the cold front pushed south of the area on the morning of the 28th. Scattered damaging winds also occured with these severe storms.",21
106299,LIMESTONE CO.,RIPLEY,05/27/2008,800,Flash Flood, , ,0,0,500,0,AL,CST-6, ,18153,C,83,HUN,0,0,Emergency Manager,Heavy Rain, , ,2.92,NNE,3.16,WNW,BLACKBURN,05/27/2008,1630,34.79,-87.1031,34.79,-87.1,"Heavy rainfall caused several inches of running water in residences along Lakeview Street near 7 Mile Post Road.","On the morning of June 27th, strong to severe thunderstorms formed along multiple pre-frontal boundaries ahead of a slow moving cold front over northern Tennessee. As these rounds of thunderstorm activity moved southeast, several rounds of heavy rainfall occurred west of interstate 65. Several flash flooding ocurrences and heavy rainfall totals were a result across northwestern Alabama before the cold front pushed south of the area on the morning of the 28th. Scattered damaging winds also occured with these severe storms.",22
106294,LAWRENCE CO.,FLOWER HILL,05/27/2008,800,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18153,C,79,HUN,0,0,Emergency Manager,Heavy Rain, , ,0.97,W,1.61,NNW,FLOWER HILL,05/27/2008,1630,34.6795,-87.167,34.6858,-87.1519,"Very heavy rainfall caused rising water to flow under recreational vehicles at the Mallard Creek Wildlife management area.","On the morning of June 27th, strong to severe thunderstorms formed along multiple pre-frontal boundaries ahead of a slow moving cold front over northern Tennessee. As these rounds of thunderstorm activity moved southeast, several rounds of heavy rainfall occurred west of interstate 65. Several flash flooding ocurrences and heavy rainfall totals were a result across northwestern Alabama before the cold front pushed south of the area on the morning of the 28th. Scattered damaging winds also occured with these severe storms.",23
106330,LAUDERDALE CO.,ELGIN,05/27/2008,830,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18153,C,77,HUN,0,0,Emergency Manager,Heavy Rain, , ,1.18,NW,0.61,ESE,HUSTONTOWN,05/27/2008,1630,34.8599,-87.3969,34.8197,-87.4036,"Heavy rainfall caused several inches of running water to accumulate over county road 51 near Toonersville.","On the morning of June 27th, strong to severe thunderstorms formed along multiple pre-frontal boundaries ahead of a slow moving cold front over northern Tennessee. As these rounds of thunderstorm activity moved southeast, several rounds of heavy rainfall occurred west of interstate 65. Several flash flooding ocurrences and heavy rainfall totals were a result across northwestern Alabama before the cold front pushed south of the area on the morning of the 28th. Scattered damaging winds also occured with these severe storms.",24
106598,LAUDERDALE CO.,THREET,05/27/2008,830,Flash Flood, , ,1,0,30000,0,AL,CST-6, ,18153,C,77,HUN,0,0,Emergency Manager,Heavy Rain, , ,2,SSW,0,NNE,RHODESVILLE,05/27/2008,1630,34.923,-87.8326,34.9048,-87.8494,"Rounds of thunderstorms producing very heavy rainfall caused several inches of water to cover the roadway on the Natchez Parkway, about a half mile from the Alabama Highway 20 intersection near Central Heights. This caused a 72 year old man to hydroplane off the road at this location into a nearby creek, which was 7 to 8 feet deep.  Tragically, he was unable to swim to shore and passed away.","On the morning of June 27th, strong to severe thunderstorms formed along multiple pre-frontal boundaries ahead of a slow moving cold front over northern Tennessee. As these rounds of thunderstorm activity moved southeast, several rounds of heavy rainfall occurred west of interstate 65. Several flash flooding ocurrences and heavy rainfall totals were a result across northwestern Alabama before the cold front pushed south of the area on the morning of the 28th. Scattered damaging winds also occured with these severe storms.",25
106395,COLBERT CO.,LEIGHTON,05/27/2008,930,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18153,C,33,HUN,0,0,Emergency Manager,Heavy Rain, , ,0.8,WNW,0.51,WSW,LEIGHTON,05/27/2008,1630,34.7033,-87.5335,34.6966,-87.5353,"Heavy rainfall from training thunderstorms produced several inches of running water over several roadways in the Leighton community.","On the morning of June 27th, strong to severe thunderstorms formed along multiple pre-frontal boundaries ahead of a slow moving cold front over northern Tennessee. As these rounds of thunderstorm activity moved southeast, several rounds of heavy rainfall occurred west of interstate 65. Several flash flooding ocurrences and heavy rainfall totals were a result across northwestern Alabama before the cold front pushed south of the area on the morning of the 28th. Scattered damaging winds also occured with these severe storms.",26
106353,COLBERT CO.,CHEROKEE,05/27/2008,1100,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18153,C,33,HUN,0,0,Emergency Manager,Heavy Rain, , ,0.69,N,1.46,NE,CHEROKEE,05/27/2008,1630,34.76,-87.97,34.7598,-87.9563,"Very heavy rainfall caused many streets in the Cherokee community to flood.  Some roads, including a portion of North Pike Street was closed due to flash flooding. Some reports of between 6 inches and 1 foot of water over roadways were received. One report of water 2 feet deep at the intersection of Mulberry Lane and Georgetown Road was received. Other streets which were heavily affected by this flash flooding were:  Pine Street, 6th Street, Mulberry Lane, Georgetown Road, and Virginia Street.","On the morning of June 27th, strong to severe thunderstorms formed along multiple pre-frontal boundaries ahead of a slow moving cold front over northern Tennessee. As these rounds of thunderstorm activity moved southeast, several rounds of heavy rainfall occurred west of interstate 65. Several flash flooding ocurrences and heavy rainfall totals were a result across northwestern Alabama before the cold front pushed south of the area on the morning of the 28th. Scattered damaging winds also occured with these severe storms.",27
106373,COLBERT CO.,SPRING VLY,05/27/2008,1158,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18153,C,33,HUN,0,0,Fire Department/Rescue,Heavy Rain, , ,1,NNE,1.16,NE,SPRING VLY,05/27/2008,1630,34.6629,-87.6219,34.6574,-87.6204,"Heavy rainfall produced flash flooding across the road between Old Highway 20 and 6th Street near the Spring Valley Fire Department.","On the morning of June 27th, strong to severe thunderstorms formed along multiple pre-frontal boundaries ahead of a slow moving cold front over northern Tennessee. As these rounds of thunderstorm activity moved southeast, several rounds of heavy rainfall occurred west of interstate 65. Several flash flooding ocurrences and heavy rainfall totals were a result across northwestern Alabama before the cold front pushed south of the area on the morning of the 28th. Scattered damaging winds also occured with these severe storms.",28
106385,CULLMAN CO.,LORETTO,05/27/2008,1350,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18153,C,43,HUN,0,0,Emergency Manager,Heavy Rain, , ,3.36,SSE,4.18,E,BREMEN,05/27/2008,1830,34.0281,-86.8903,33.9723,-86.8981,"Heavy rainfall caused several inches of running water to accumulate across County Road 223 between Dodge City and Valley Grove.","On the morning of June 27th, strong to severe thunderstorms formed along multiple pre-frontal boundaries ahead of a slow moving cold front over northern Tennessee. As these rounds of thunderstorm activity moved southeast, several rounds of heavy rainfall occurred west of interstate 65. Several flash flooding ocurrences and heavy rainfall totals were a result across northwestern Alabama before the cold front pushed south of the area on the morning of the 28th. Scattered damaging winds also occured with these severe storms.",29
108826,CALHOUN CO.,(ANB)ANNISTON CALHOU,05/27/2008,1715,Flash Flood, , ,0,0,15000,0,AL,CST-6, ,18576,C,15,BMX,0,0,Fire Department/Rescue,Heavy Rain, , ,1.59,NE,1.67,NE,(ANB)ANNISTON CALHOU,05/27/2008,1815,33.5987,-85.8339,33.6006,-85.83,"Water was running over the roads at a depth of up to one foot.  A dozen cars were flooded in a parking lot at the intersection of Elm Street and AL-21.","Heavy rain associated with thunderstorms caused isolated flooding in eastern Alabama.",30
107920,MADISON CO.,BELL FACTORY,06/01/2008,1535,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18351,C,89,HUN,0,0,Amateur Radio,Heavy Rain, , ,1.53,SE,1.65,SE,BELL FACTORY,06/01/2008,1835,34.807,-86.4581,34.8059,-86.4585,"Several severe thunderstorms during the afternoon hours caused flash flooding along the Barry Springs Creek at the intersection of Maysville Road and Bell Factory Road in northeast Huntsville.  Ten inches of water was reported over the road in this location.","A weakening cold front pushed into a very moist and unstable air mass with dewpoints in the upper 60s and wet-bulb zero heights around 11,000 feet.  The presence of marginally colder and drier air aloft produced large hail and damaging winds as the front moved through northern Alabama. Some training of thunderstorms produced isolated flash flooding.",31
107927,COLBERT CO.,NITRATE CITY,06/01/2008,1550,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18351,C,33,HUN,0,0,Amateur Radio,Heavy Rain, , ,1.73,WNW,0.76,W,(MSL)MUSCLE SHOALS A,06/01/2008,1850,34.7554,-87.5798,34.7537,-87.6432,"Repeated rounds of strong to severe thunderstorms produced heavy rainfall. This caused flash flooding in the following locations: the outer lanes of Jackson Highway, Wilson Dam Road between 6th Street and Avalon Road, and at the Taco Bell on Woodward Avenue.","A weakening cold front pushed into a very moist and unstable air mass with dewpoints in the upper 60s and wet-bulb zero heights around 11,000 feet.  The presence of marginally colder and drier air aloft produced large hail and damaging winds as the front moved through northern Alabama. Some training of thunderstorms produced isolated flash flooding.",32
110505,MOBILE CO.,SPRING HILL,06/10/2008,1315,Flash Flood, , ,0,0,5000,0,AL,CST-6, ,18789,C,97,MOB,0,0,Emergency Manager,Heavy Rain, , ,2.17,SE,2.24,NE,COTTAGE HILL,06/10/2008,1340,30.676,-88.1265,30.6717,-88.1237,"Heavy rains from stationary thunderstorms caused standing water near the mall area. The water was high enough to enter a few cars.","Pulse thunderstorms caused flash flooding in Mobile.",33
107960,MORGAN CO.,OAKWORTH,06/13/2008,1800,Flash Flood, , ,0,0,0,0,AL,CST-6, ,18457,C,103,HUN,0,0,Emergency Manager,Heavy Rain, , ,1.29,NNW,1.25,SW,FLINT CITY,06/13/2008,2100,34.5879,-86.9863,34.5167,-86.9748,"Training strong thunderstorms produced excessive rainfall over the city of Decatur. Many roads in Decatur were affected. Runoff up to 8 inches deep was reported near the intersection of Veterans Drive and 14th Street in Decatur. Also, flash flood waters climbed to a depth of two feet along 4th Avenue between 10th and 11th street, and water up to one foot entered the Rescue Squad Building on Old Highway 31 in Flint City.","Redeveloping strong to severe showers and thunderstorms produce one to 2 inches of rainfall across much of northern Alabama, with locally around 3 inches in some areas over a 2 to 3 hour period. This caused some localized flash flooding in Morgan county.",34
100075,COLBERT CO.,VALDOSTA,06/25/2008,1838,Flash Flood, , ,0,0,0,0,AL,CST-6, ,16963,C,33,HUN,0,0,Fire Department/Rescue,Heavy Rain, , ,0.31,NE,0.38,NE,VALDOSTA,06/25/2008,1908,34.7231,-87.7161,34.7232,-87.7157,"Six inches of running water was reported between the 9000 and 11000 block of Frankfort Road.","Several clusters of pulse severe thunderstorms affected north Alabama during the evening hours.  The two strongest storms produced downbursts in Hazel Green in Madison County and in central Colbert County south of Tuscumbia and Muscle Shoals.",35
112493,LIMESTONE CO.,WHEELER LAKE NORTH,07/09/2008,1508,Flash Flood, , ,0,0,0,0,AL,CST-6, ,19089,C,83,HUN,0,0,Emergency Manager,Heavy Rain, , ,1.56,SE,1.85,SSE,WHEELER LAKE NORTH,07/09/2008,2000,34.8168,-87.1278,34.7976,-87.1279,"Slow moving thunderstorms produced intense rainfall rates with seven inches of water covering a portion of Shaw road in western portions of Athens.","A cold front pushed southeast into the Ohio Valley during the early afternoon hours on this day.  Ahead of this front, a boundary developed which became the focusing mechanism for scattered showers and severe thunderstorms producing damaging winds and flooding rains.  This activity developed in the late afternoon hours. Just before this activity developed dewpoints were around 70 degrees, CAPE values were around 2000 J/KG, and strong daytime heating occurred.",36
112502,MADISON CO.,NORMAL,07/09/2008,1559,Flash Flood, , ,0,0,0,0,AL,CST-6, ,19089,C,89,HUN,0,0,Newspaper,Heavy Rain, , ,1.88,SSW,1.85,SSW,NORMAL,07/09/2008,1800,34.7538,-86.5891,34.752,-86.59,"Intense rainfall rates from strong to severe thunderstorms produced flash flooding at the intersection of Washington Street and Washington Circle in Huntsville.","A cold front pushed southeast into the Ohio Valley during the early afternoon hours on this day.  Ahead of this front, a boundary developed which became the focusing mechanism for scattered showers and severe thunderstorms producing damaging winds and flooding rains.  This activity developed in the late afternoon hours. Just before this activity developed dewpoints were around 70 degrees, CAPE values were around 2000 J/KG, and strong daytime heating occurred.",37
112512,DEKALB CO.,FT PAYNE ISBELL ARPT,07/09/2008,1800,Flash Flood, , ,0,0,0,0,AL,CST-6, ,19089,C,49,HUN,0,0,Emergency Manager,Heavy Rain, , ,3.45,N,2.75,NE,HENAGAR,07/09/2008,1930,34.5194,-85.728,34.5023,-85.7502,"Intense rainfall rates from strong to severe thunderstorms caused six inches of water to cover portions of County Road 121 in the Blake community.","A cold front pushed southeast into the Ohio Valley during the early afternoon hours on this day.  Ahead of this front, a boundary developed which became the focusing mechanism for scattered showers and severe thunderstorms producing damaging winds and flooding rains.  This activity developed in the late afternoon hours. Just before this activity developed dewpoints were around 70 degrees, CAPE values were around 2000 J/KG, and strong daytime heating occurred.",38
112514,CULLMAN CO.,WEST PT,07/10/2008,1655,Flash Flood, , ,0,0,0,0,AL,CST-6, ,19091,C,43,HUN,0,0,Emergency Manager,Heavy Rain, , ,0.9,NW,1.01,WNW,WEST PT,07/10/2008,1900,34.24,-86.96,34.2332,-86.9597,"A nearly stationary strong thunderstorm produced heavy rainfall during the afternoon hours, producing reports of up to a foot of water flowing over roadways in the West point area.","A nearly stationary strong thunderstorm produced intense rainfall rates in northern and western Cullman county. Such slow movement caused flash flooding in these areas, particularly in the West Point area.",39
122186,LIMESTONE CO.,FRENCH MILL,07/31/2008,1640,Flash Flood, , ,0,0,0,0,AL,CST-6, ,20245,C,83,HUN,0,0,NWS Employee,Heavy Rain, , ,3,W,2.25,NE,STEWERDS STORE,07/31/2008,1940,34.7745,-86.9326,34.751,-86.9302,"A slow moving severe thunderstorm dumped intense rainfall over portions of east central Limestone county. This produced widespread flash flooding in the Indian Trace Subdivision and in the Canebrake Subdivision.","A weak area of convergence extending southwest from an area of low pressure in the New England area pushed southeast through northern Alabama by midnight on the 31st.  Very moist low level moisture ahead of this convergence combined with dry air aloft to produce scattered microburst wind damage, particularly near and west of interstate 65.",40
